"FilteredMean","FilteredMedian","FilteredP005","FilteredP025","FilteredP05","FilteredP1586","FilteredP25","FilteredP75","FilteredP8413","FilteredP95","FilteredP975","FilteredP995","Date"
2.20188275837933,2.18539471705751,-1.07328980185571,0.0868137259333821,0.503144448652934,1.21012558396327,1.5322374652774,2.84792002639345,3.19754803401646,3.97046936056607,4.45712109054696,5.68351377336422,1984.25
2.20818528334418,2.18453849992245,-1.09530027206486,0.0819575545200699,0.505360493215605,1.20984019401244,1.53234673464208,2.86060456322107,3.21089314517408,3.99795906030898,4.47327172258969,5.69948942043125,1984.5
2.19120157773001,2.17024373632732,-1.1291505461501,0.0394197276574122,0.479850348396368,1.19169884211273,1.51293461047595,2.85093397161393,3.19492409884623,3.97930755714273,4.47090576887412,5.67135139412821,1984.75
2.24722633902792,2.22281525372765,-0.904564505971122,0.148239271613678,0.560479195441052,1.25179391957354,1.57973378560151,2.89526712073642,3.2436350631153,4.01454396938459,4.46193044957153,5.4531410585743,1985
2.11534608164196,2.09902991520686,-0.783150409507187,0.156334757236527,0.52684037637291,1.188717441138,1.49423881292674,2.71685033541811,3.03473037279071,3.76859471294649,4.15273647557021,5.26086884262377,1985.25
2.22490581177345,2.21317365765058,-0.700711963660014,0.253444747733377,0.615084799532312,1.28146657664956,1.59735646919295,2.84686572718881,3.16166503556702,3.86650182457392,4.25735135462605,5.21441410754194,1985.5
2.28875907109562,2.2868467472603,-0.951475901703141,0.193825971471545,0.604119918049313,1.31711914116274,1.64793663819868,2.9300480370969,3.25834020387668,4.00138497706025,4.41975519516606,5.41568644125332,1985.75
2.24337666404165,2.24537033108955,-0.783458693305894,0.216129483388068,0.601313078987689,1.29078450444731,1.61134060609014,2.87790521436414,3.19489223681458,3.88914677889609,4.26500725408188,5.22571893590862,1986
2.38705374132225,2.38690881968159,-0.762182096969649,0.311482875867769,0.693622857640455,1.41401352715223,1.74336069308303,3.02502604850675,3.36247279000495,4.08093067356295,4.51333659860088,5.61155472188701,1986.25
2.34245074593645,2.34165751861996,-0.97056394655597,0.232070962642567,0.641070030264985,1.36190073360992,1.69994736253409,2.99506121757212,3.33093440311296,4.04451618934199,4.45129953245545,5.48015296703535,1986.5
2.34737618174993,2.35280904720439,-0.786653156520861,0.258276344341485,0.66439687237822,1.37906296854148,1.7110490695857,2.99645664509299,3.31514217869089,4.00047716786189,4.36761008160982,5.37044887121335,1986.75
2.32539763066125,2.33301276454779,-0.688700455036946,0.292448811123038,0.674859682631222,1.39104424930595,1.70716104689243,2.9565459302638,3.26765989561671,3.91071664468304,4.2970075138179,5.23579379196411,1987
2.42176506156374,2.44362000004415,-0.828999262827514,0.294508254689989,0.715718313473114,1.45876506160775,1.79012296379245,3.07705148593463,3.39131681589967,4.05990608938929,4.44185117799688,5.32008178118311,1987.25
2.25644333667503,2.27411884230762,-1.02351117570772,0.0887728914090964,0.537328841584731,1.29316110873228,1.63147649052696,2.9112359767571,3.22230659129279,3.90401562491725,4.25638503870926,5.18467289824818,1987.5
2.28017897989781,2.29970042098241,-0.77216582948879,0.186606716762291,0.606137012823702,1.33173529627123,1.65353304080682,2.92321074434987,3.23367128168099,3.87944608211791,4.25004930291762,5.14099257440842,1987.75
2.2348180300103,2.26183403900358,-0.878805551118807,0.115645613558986,0.545654133408856,1.284401295014,1.61854816738941,2.88526913994085,3.18642996601718,3.81798821600209,4.15683429570396,4.98703432664315,1988
2.24089897547621,2.2650306148135,-0.760279991162744,0.194604354852343,0.588637512175029,1.29525804782351,1.62802784894305,2.88977015243959,3.18457299820547,3.80383763241662,4.13671304979106,4.99916299227969,1988.25
2.21795115001471,2.24667929371213,-0.812196161618271,0.2003610756164,0.608887427147369,1.31846858403779,1.63961975145227,2.84009316453978,3.12040658662941,3.72289068620102,4.03699092929397,4.80213467142132,1988.5
2.45153630208696,2.48660903081231,-0.789998100325846,0.358846883133214,0.789737683924795,1.53011193218605,1.86332155397263,3.0941623649604,3.3848990481583,3.98061129907779,4.31923915720723,5.1488126560019,1988.75
